	son	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
56	A	m	coronal	m_coronal	2703.299	2703.379	0.000000	1.000000
57	A	m	dorsal	m_dorsal	2782.096	2782.186	0.004466	0.995534
58	A	m	pause	m_pause	2728.815	2728.925	0.000045	0.999955
59	A	m	pause	m_pause	2638.635	2638.735	0.000013	0.999987
60	A	coronal	coronal	coronal_coronal	2672.653	2672.693	0.000043	0.999957
61	A	coronal	n	coronal_n	2679.507	2679.537	0.000722	0.999278
62	A	coronal	coronal	coronal_coronal	2707.239	2707.339	0.116250	0.883750
63	A	coronal	coronal	coronal_coronal	2681.944	2682.014	0.003745	0.996255
64	A	coronal	coronal	coronal_coronal	2891.954	2892.034	0.000000	1.000000
65	A	coronal	pause	coronal_pause	2895.044	2895.214	0.000003	0.999997
66	A	m	coronal	m_coronal	2900.824	2900.884	0.000530	0.999470
67	A	m	coronal	m_coronal	2870.901	2871.011	0.997273	0.002727
68	A	dorsal	pause	dorsal_pause	2862.141	2862.381	0.000000	1.000000
69	A	labial	coronal	labial_coronal	2870.041	2870.171	0.000006	0.999994
70	A	m	pause	m_pause	2806.002	2806.162	0.000001	0.999999
71	A	coronal	coronal	coronal_coronal	2895.904	2896.014	0.000001	0.999999
72	A	dorsal	m	dorsal_m	2865.121	2865.241	0.000003	0.999997
73	A	coronal	coronal	coronal_coronal	2823.889	2823.959	0.000770	0.999231
74	A	coronal	coronal	coronal_coronal	2889.264	2889.324	0.000081	0.999919
75	A	m	pause	m_pause	2793.571	2793.731	0.000087	0.999913
76	A	m	m	m_m	2885.069	2885.139	0.002220	0.997780
77	A	coronal	coronal	coronal_coronal	2891.824	2891.884	0.000389	0.999611
78	A	dorsal	coronal	dorsal_coronal	2901.964	2902.004	0.000002	0.999998
79	A	m	pause	m_pause	2817.382	2817.482	0.004347	0.995653
80	A	coronal	coronal	coronal_coronal	2919.725	2919.835	0.000000	1.000000
81	A	m	dorsal	m_dorsal	2973.516	2973.556	0.000005	0.999995
82	A	coronal	coronal	coronal_coronal	2940.655	2940.795	0.018363	0.981637
83	A	dorsal	labial	dorsal_labial	2914.396	2914.456	0.000980	0.999020
84	A	n	n	n_n	2971.114	2971.174	0.000157	0.999843
85	A	coronal	coronal	coronal_coronal	3046.972	3047.042	0.000070	0.999930
86	A	n	pause	n_pause	2932.216	2932.406	0.000000	1.000000
87	A	m	coronal	m_coronal	2912.369	2912.459	0.005367	0.994633
88	A	n	n	n_n	2973.086	2973.116	0.000671	0.999328
89	A	coronal	labial	coronal_labial	3029.864	3029.924	0.000283	0.999717
90	A	m	coronal	m_coronal	2930.446	2930.506	0.000975	0.999025
91	A	m	coronal	m_coronal	2914.876	2914.926	0.000077	0.999923
92	A	m	coronal	m_coronal	3026.862	3026.952	0.000006	0.999994
93	A	m	coronal	m_coronal	2934.596	2934.696	0.000005	0.999995
94	A	m	dorsal	m_dorsal	3035.724	3035.784	0.000144	0.999856
95	A	coronal	coronal	coronal_coronal	2942.235	2942.365	0.000000	1.000000
96	A	m	dorsal	m_dorsal	3062.621	3062.671	0.000035	0.999965
97	A	coronal	labial	coronal_labial	3166.137	3166.187	0.000012	0.999988
98	A	coronal	pause	coronal_pause	3155.8	3155.92	0.000000	1.000000
99	A	m	pause	m_pause	3157.82	3157.96	0.000000	1.000000
100	A	coronal	coronal	coronal_coronal	3166.027	3166.077	0.000028	0.999972
101	A	coronal	coronal	coronal_coronal	3156.47	3156.55	0.002285	0.997715
102	A	coronal	coronal	coronal_coronal	3166.327	3166.407	0.602300	0.397700
103	A	labial	coronal	labial_coronal	3154.78	3154.93	0.000000	1.000000
104	A	coronal	coronal	coronal_coronal	3059.167	3059.237	0.001156	0.998844
105	A	labial	coronal	labial_coronal	3314.056	3314.136	0.000001	0.999999
106	A	coronal	coronal	coronal_coronal	3062.001	3062.071	0.000321	0.999679
107	A	coronal	pause	coronal_pause	3164.661	3164.741	0.333414	0.666586
108	A	pause	labial	pause_labial	3154.62	3154.67	0.002076	0.997924
109	A	coronal	coronal	coronal_coronal	3314.356	3314.416	0.001901	0.998099
110	A	m	pause	m_pause	3083.359	3083.439	0.062297	0.937703
