	son	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
50	a	coronal	coronal	coronal_coronal	1600.025	1600.145	1.000000	0.000000
51	a	dorsal	coronal	dorsal_coronal	1615.165	1615.235	0.999706	0.000294
52	a	pause	labial	pause_labial	1612.861	1612.971	0.996551	0.003449
53	a	coronal	coronal	coronal_coronal	1614.685	1614.755	0.999838	0.000162
54	a	labial	coronal	labial_coronal	1650.159	1650.299	1.000000	0.000000
55	a	labial	coronal	labial_coronal	1652.159	1652.279	1.000000	0.000000
56	A	labial	coronal	labial_coronal	1527.293	1527.343	0.000666	0.999334
57	A	m	m	m_m	1539.289	1539.339	0.000002	0.999998
58	A	coronal	dorsal	coronal_dorsal	1534.717	1534.767	0.000002	0.999998
59	A	dorsal	coronal	dorsal_coronal	1539.619	1539.709	0.000001	0.999999
60	A	dorsal	m	dorsal_m	1533.247	1533.317	0.108691	0.891309
61	A	dorsal	coronal	dorsal_coronal	1531.827	1531.877	0.000038	0.999962
62	A	dorsal	coronal	dorsal_coronal	1534.037	1534.077	0.000005	0.999995
63	A	dorsal	labial	dorsal_labial	1523.668	1523.738	0.067343	0.932657
64	A	coronal	labial	coronal_labial	1592.119	1592.229	0.000002	0.999998
65	A	coronal	dorsal	coronal_dorsal	1539.949	1539.989	0.000008	0.999992
66	A	labial	coronal	labial_coronal	1574.359	1574.419	0.000080	0.999920
67	A	dorsal	m	dorsal_m	1574.919	1574.979	0.010182	0.989818
68	A	labial	coronal	labial_coronal	1571.355	1571.455	0.000000	1.000000
69	A	dorsal	dorsal	dorsal_dorsal	1582.524	1582.594	0.069003	0.930997
70	A	dorsal	dorsal	dorsal_dorsal	1588.099	1588.139	0.000295	0.999705
71	A	labial	coronal	labial_coronal	1570.805	1570.875	0.000579	0.999421
72	A	dorsal	pause	dorsal_pause	1568.393	1568.503	0.725810	0.274190
73	A	pause	n	pause_n	1595.968	1596.038	0.101254	0.898746
74	A	pause	n	pause_n	1594.798	1594.908	0.000004	0.999996
75	A	coronal	coronal	coronal_coronal	1637.177	1637.327	0.000000	1.000000
76	A	coronal	coronal	coronal_coronal	1651.299	1651.389	0.000000	1.000000
77	A	m	coronal	m_coronal	1648.665	1648.695	0.000162	0.999838
78	A	m	coronal	m_coronal	1651.179	1651.229	0.000030	0.999970
79	A	coronal	pause	coronal_pause	1649.215	1649.265	0.000003	0.999997
80	A	dorsal	coronal	dorsal_coronal	1627.311	1627.401	0.746415	0.253585
81	A	dorsal	coronal	dorsal_coronal	1650.989	1651.019	0.000070	0.999930
82	A	labial	pause	labial_pause	1685.577	1685.657	0.000304	0.999696
83	A	dorsal	coronal	dorsal_coronal	1789.225	1789.345	0.000000	1.000000
84	A	coronal	labial	coronal_labial	1669.94	1670.04	0.034516	0.965483
85	A	coronal	coronal	coronal_coronal	1815.49	1815.61	0.000000	1.000000
86	A	dorsal	labial	dorsal_labial	1653.089	1653.229	0.000016	0.999984
87	A	dorsal	coronal	dorsal_coronal	1652.859	1652.969	0.000062	0.999938
88	A	dorsal	labial	dorsal_labial	1698.21	1698.29	0.000137	0.999863
89	A	coronal	dorsal	coronal_dorsal	1723.755	1723.795	0.000002	0.999998
90	A	m	m	m_m	1657.373	1657.443	0.675144	0.324856
91	A	coronal	m	coronal_m	1689.016	1689.096	0.000431	0.999569
92	A	dorsal	coronal	dorsal_coronal	1663.137	1663.167	0.000451	0.999549
93	A	coronal	coronal	coronal_coronal	1772.821	1772.871	0.000020	0.999979
94	A	dorsal	coronal	dorsal_coronal	1655.499	1655.529	0.000582	0.999418
95	A	dorsal	pause	dorsal_pause	1661.123	1661.153	0.000092	0.999907
96	A	dorsal	coronal	dorsal_coronal	1746.369	1746.439	0.899848	0.100152
97	A	m	pause	m_pause	1655.809	1655.909	0.000183	0.999817
98	A	m	dorsal	m_dorsal	1683.537	1683.587	0.000005	0.999995
99	A	m	labial	m_labial	1663.317	1663.437	0.000017	0.999983
100	A	coronal	n	coronal_n	1719.726	1719.756	0.000684	0.999316
101	A	coronal	coronal	coronal_coronal	1806.799	1806.879	0.000239	0.999761
102	A	labial	coronal	labial_coronal	1701.27	1701.39	0.000000	1.000000
103	A	coronal	coronal	coronal_coronal	1764.507	1764.567	0.000836	0.999164
104	A	dorsal	coronal	dorsal_coronal	1657.153	1657.183	0.000151	0.999848
105	A	coronal	dorsal	coronal_dorsal	1776.793	1776.853	0.000047	0.999953
106	A	coronal	dorsal	coronal_dorsal	1654.829	1654.909	0.000007	0.999993
107	A	pause	dorsal	pause_dorsal	1821.868	1821.898	0.000063	0.999937
108	A	coronal	pause	coronal_pause	1817.58	1817.75	0.008214	0.991786
109	A	coronal	coronal	coronal_coronal	1817.1	1817.29	0.000000	1.000000
110	A	coronal	coronal	coronal_coronal	1821.398	1821.428	0.000015	0.999985
