	son	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
84	A	m	labial	m_labial	4373.579	4373.719	0.000000	1.000000
85	A	dorsal	coronal	dorsal_coronal	4169.359	4169.389	0.000898	0.999102
86	A	labial	coronal	labial_coronal	4154.974	4155.064	0.000000	1.000000
87	A	coronal	coronal	coronal_coronal	4362.012	4362.062	0.000007	0.999992
88	A	m	pause	m_pause	4169.509	4169.719	0.000027	0.999973
89	A	coronal	m	coronal_m	4410.627	4410.707	0.446513	0.553487
90	A	coronal	coronal	coronal_coronal	4367.003	4367.093	0.000001	0.999999
91	A	dorsal	coronal	dorsal_coronal	4362.322	4362.382	0.000066	0.999934
92	A	coronal	labial	coronal_labial	4385.416	4385.616	0.000000	1.000000
93	A	coronal	coronal	coronal_coronal	4018.736	4018.776	0.000001	0.999999
94	A	m	pause	m_pause	4347.061	4347.211	0.000000	1.000000
95	A	coronal	coronal	coronal_coronal	4001.287	4001.447	0.000000	1.000000
96	A	coronal	coronal	coronal_coronal	4000.607	4000.737	0.000279	0.999721
97	A	m	labial	m_labial	4214.862	4215.002	0.000000	1.000000
98	A	m	coronal	m_coronal	4329.114	4329.214	0.000000	1.000000
99	A	dorsal	n	dorsal_n	4013.354	4013.404	0.000005	0.999995
100	A	m	labial	m_labial	4196.789	4196.919	0.000000	1.000000
101	A	coronal	coronal	coronal_coronal	4155.394	4155.494	0.000000	1.000000
102	A	coronal	coronal	coronal_coronal	4044.838	4044.958	0.000000	1.000000
103	A	dorsal	coronal	dorsal_coronal	4463.857	4463.937	0.000707	0.999293
104	A	coronal	coronal	coronal_coronal	4468.115	4468.245	0.000000	1.000000
105	A	n	labial	n_labial	4468.965	4469.075	0.000001	0.999999
106	A	dorsal	coronal	dorsal_coronal	4469.195	4469.335	0.000000	1.000000
107	A	n	labial	n_labial	4470.345	4470.455	0.000010	0.999990
108	A	labial	coronal	labial_coronal	4454.069	4454.159	0.000000	1.000000
109	A	coronal	coronal	coronal_coronal	4455.429	4455.459	0.000223	0.999777
110	A	dorsal	labial	dorsal_labial	4457.049	4457.229	0.000000	1.000000
