	son	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
32	a	coronal	pause	coronal_pause	1310.207	1310.277	0.999892	0.000108
33	a	pause	pause	pause_pause	1314.005	1314.115	0.999999	0.000001
34	a	dorsal	labial	dorsal_labial	1315.487	1315.557	1.000000	0.000001
35	a	coronal	dorsal	coronal_dorsal	1327.608	1327.678	0.999999	0.000001
36	a	coronal	pause	coronal_pause	1323.418	1323.548	0.999998	0.000002
37	a	dorsal	labial	dorsal_labial	1313.41	1313.48	0.998360	0.001640
38	a	dorsal	dorsal	dorsal_dorsal	1291.579	1291.679	1.000000	0.000000
39	a	n	coronal	n_coronal	1368.642	1368.712	0.998046	0.001954
40	a	n	pause	n_pause	1402.359	1402.439	1.000000	0.000000
41	a	pause	labial	pause_labial	1394.516	1394.596	0.999929	0.000071
42	a	labial	m	labial_m	1383.817	1383.907	0.999317	0.000683
43	a	labial	m	labial_m	1377.699	1377.769	0.999910	0.000090
44	a	pause	labial	pause_labial	1390.167	1390.257	0.999829	0.000171
45	a	coronal	coronal	coronal_coronal	1383.547	1383.627	0.999990	0.000010
46	a	n	coronal	n_coronal	1403.846	1403.926	0.999983	0.000017
47	a	dorsal	labial	dorsal_labial	1373.279	1373.389	0.999999	0.000001
48	a	labial	m	labial_m	1389.167	1389.237	0.999999	0.000001
49	a	labial	m	labial_m	1387.917	1388.007	1.000000	0.000000
50	a	coronal	dorsal	coronal_dorsal	1394.086	1394.176	0.999990	0.000010
51	a	dorsal	pause	dorsal_pause	1374.159	1374.269	0.943514	0.056486
52	a	labial	dorsal	labial_dorsal	1376.469	1376.699	0.889046	0.110954
53	a	pause	coronal	pause_coronal	1401.939	1402.009	1.000000	0.000000
54	a	n	coronal	n_coronal	1380.479	1380.579	0.999997	0.000003
55	a	n	coronal	n_coronal	1389.747	1389.857	1.000000	0.000000
56	A	coronal	m	coronal_m	1240.159	1240.189	0.000005	0.999995
57	A	coronal	dorsal	coronal_dorsal	1226.284	1226.324	0.000009	0.999991
58	A	pause	labial	pause_labial	1219.364	1219.414	0.000203	0.999797
59	A	m	coronal	m_coronal	1240.449	1240.479	0.000011	0.999989
60	A	m	coronal	m_coronal	1218.744	1218.794	0.000032	0.999968
61	A	dorsal	coronal	dorsal_coronal	1218.574	1218.624	0.000045	0.999955
62	A	coronal	pause	coronal_pause	1224.784	1224.814	0.000223	0.999777
63	A	m	coronal	m_coronal	1194.765	1194.795	0.000028	0.999972
64	A	coronal	coronal	coronal_coronal	1321.399	1321.429	0.000368	0.999632
65	A	dorsal	pause	dorsal_pause	1325.088	1325.148	0.002085	0.997915
66	A	coronal	pause	coronal_pause	1285.166	1285.196	0.000152	0.999848
67	A	coronal	coronal	coronal_coronal	1365.702	1365.752	0.000001	0.999999
68	A	coronal	dorsal	coronal_dorsal	1285.436	1285.516	0.217028	0.782972
69	A	coronal	coronal	coronal_coronal	1275.033	1275.093	0.000943	0.999057
70	A	dorsal	m	dorsal_m	1349.659	1349.689	0.000330	0.999670
71	A	coronal	coronal	coronal_coronal	1361.93	1361.97	0.000001	0.999999
72	A	coronal	pause	coronal_pause	1296.032	1296.152	0.377594	0.622406
73	A	dorsal	dorsal	dorsal_dorsal	1338.644	1338.704	0.001915	0.998085
74	A	dorsal	dorsal	dorsal_dorsal	1332.731	1332.811	0.002831	0.997169
75	A	coronal	coronal	coronal_coronal	1324.228	1324.308	0.999971	0.000029
76	A	dorsal	coronal	dorsal_coronal	1286.744	1286.784	0.000058	0.999942
77	A	dorsal	coronal	dorsal_coronal	1352.69	1352.77	0.000314	0.999686
78	A	coronal	m	coronal_m	1328.298	1328.368	0.014425	0.985574
79	A	coronal	coronal	coronal_coronal	1301.333	1301.423	0.999951	0.000050
80	A	dorsal	coronal	dorsal_coronal	1340.392	1340.472	0.000005	0.999995
81	A	dorsal	dorsal	dorsal_dorsal	1291.429	1291.489	0.000054	0.999946
82	A	dorsal	m	dorsal_m	1394.706	1394.756	0.000067	0.999933
83	A	coronal	pause	coronal_pause	1432.46	1432.58	0.002407	0.997593
84	A	dorsal	coronal	dorsal_coronal	1380.739	1380.779	0.000014	0.999986
85	A	m	pause	m_pause	1445.896	1445.966	0.246753	0.753247
86	A	coronal	labial	coronal_labial	1388.487	1388.587	0.000042	0.999958
87	A	coronal	labial	coronal_labial	1379.519	1379.589	0.003700	0.996300
88	A	coronal	pause	coronal_pause	1465.535	1465.565	0.000076	0.999924
89	A	coronal	labial	coronal_labial	1392.966	1393.046	0.000030	0.999970
90	A	coronal	pause	coronal_pause	1461.127	1461.157	0.000110	0.999890
91	A	m	coronal	m_coronal	1367.462	1367.552	0.000000	1.000000
92	A	coronal	coronal	coronal_coronal	1403.526	1403.556	0.001102	0.998898
93	A	coronal	coronal	coronal_coronal	1392.216	1392.266	0.000000	1.000000
94	A	coronal	m	coronal_m	1402.079	1402.119	0.000008	0.999992
95	A	coronal	coronal	coronal_coronal	1368.222	1368.292	0.246000	0.754000
96	A	dorsal	coronal	dorsal_coronal	1371.889	1371.919	0.000023	0.999977
97	A	dorsal	pause	dorsal_pause	1439.315	1439.435	0.999986	0.000014
98	A	coronal	coronal	coronal_coronal	1384.417	1384.487	0.998278	0.001722
99	A	coronal	coronal	coronal_coronal	1413.1	1413.13	0.000718	0.999282
100	A	coronal	coronal	coronal_coronal	1551.071	1551.101	0.000170	0.999830
101	A	dorsal	dorsal	dorsal_dorsal	1558.82	1558.88	0.013476	0.986524
102	A	coronal	pause	coronal_pause	1564.169	1564.269	0.000000	1.000000
103	A	coronal	labial	coronal_labial	1552.051	1552.161	0.000000	1.000000
104	A	coronal	coronal	coronal_coronal	1616.342	1616.402	0.000087	0.999913
105	A	dorsal	coronal	dorsal_coronal	1550.311	1550.351	0.000081	0.999919
106	A	dorsal	coronal	dorsal_coronal	1557.785	1557.835	0.000004	0.999996
107	A	coronal	dorsal	coronal_dorsal	1581.938	1581.988	0.000493	0.999507
108	A	dorsal	coronal	dorsal_coronal	1525.214	1525.294	0.000019	0.999981
109	A	dorsal	dorsal	dorsal_dorsal	1562.179	1562.209	0.000570	0.999430
110	A	labial	coronal	labial_coronal	1573.162	1573.192	0.000168	0.999832
