	son	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
79	A	m	pause	m_pause	1662.584	1662.634	0.000026	0.999974
80	A	pause	coronal	pause_coronal	1647.371	1647.421	0.002016	0.997984
81	A	dorsal	dorsal	dorsal_dorsal	1709.556	1709.616	0.000850	0.999150
82	A	m	coronal	m_coronal	1629.561	1629.601	0.000036	0.999964
83	A	coronal	coronal	coronal_coronal	1766.096	1766.126	0.000303	0.999697
84	A	pause	coronal	pause_coronal	1645.537	1645.637	0.000005	0.999995
85	A	m	pause	m_pause	1871.144	1871.224	0.134360	0.865640
86	A	dorsal	m	dorsal_m	1679	1679.03	0.001472	0.998528
87	A	coronal	pause	coronal_pause	1831.052	1831.182	0.000005	0.999995
88	A	coronal	coronal	coronal_coronal	1882.101	1882.161	0.000758	0.999242
89	A	pause	pause	pause_pause	1676.609	1676.659	0.000015	0.999985
90	A	coronal	pause	coronal_pause	1948.925	1949.025	0.008984	0.991016
91	A	m	dorsal	m_dorsal	1968.488	1968.568	0.003867	0.996133
92	A	dorsal	coronal	dorsal_coronal	1959.496	1959.526	0.000833	0.999167
93	A	dorsal	coronal	dorsal_coronal	1968.638	1968.678	0.000226	0.999774
94	A	dorsal	dorsal	dorsal_dorsal	1961.996	1962.106	0.000021	0.999979
95	A	coronal	coronal	coronal_coronal	1949.947	1950.017	0.012295	0.987705
96	A	coronal	coronal	coronal_coronal	1919.575	1919.715	0.512914	0.487086
97	A	coronal	coronal	coronal_coronal	1964.896	1964.936	0.000003	0.999997
98	A	m	coronal	m_coronal	1921.755	1921.815	0.000236	0.999764
99	A	dorsal	coronal	dorsal_coronal	1923.886	1923.936	0.000074	0.999926
100	A	dorsal	coronal	dorsal_coronal	1962.236	1962.396	0.000000	1.000000
101	A	pause	coronal	pause_coronal	1966.314	1966.374	0.001810	0.998190
102	A	dorsal	coronal	dorsal_coronal	1920.205	1920.295	0.000001	0.999999
103	A	coronal	dorsal	coronal_dorsal	1995.312	1995.372	0.000082	0.999918
104	A	coronal	coronal	coronal_coronal	2008.416	2008.556	0.000004	0.999996
105	A	dorsal	coronal	dorsal_coronal	2083.558	2083.598	0.000021	0.999979
106	A	dorsal	coronal	dorsal_coronal	2063.897	2063.937	0.000079	0.999921
107	A	m	coronal	m_coronal	2083.868	2083.918	0.000002	0.999998
108	A	m	coronal	m_coronal	2039.873	2039.963	0.000000	1.000000
109	A	coronal	coronal	coronal_coronal	2063.977	2064.027	0.000001	0.999999
110	A	m	coronal	m_coronal	2018.657	2018.697	0.001006	0.998994
