	son	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
75	A	labial	pause	labial_pause	1655.599	1655.719	0.552081	0.447919
76	A	dorsal	coronal	dorsal_coronal	1672.75	1672.83	0.000332	0.999668
77	A	coronal	pause	coronal_pause	1711.679	1711.739	0.000070	0.999930
78	A	dorsal	coronal	dorsal_coronal	1715.659	1715.779	0.002832	0.997168
79	A	coronal	coronal	coronal_coronal	1759.713	1759.783	0.997981	0.002020
80	A	dorsal	coronal	dorsal_coronal	1713.149	1713.209	0.001477	0.998523
81	A	coronal	dorsal	coronal_dorsal	1760.373	1760.403	0.000065	0.999935
82	A	coronal	dorsal	coronal_dorsal	1746.9	1746.93	0.000125	0.999875
83	A	dorsal	coronal	dorsal_coronal	1749.69	1749.76	0.147366	0.852634
84	A	pause	labial	pause_labial	1709.439	1709.469	0.000452	0.999548
85	A	dorsal	coronal	dorsal_coronal	1740.156	1740.186	0.000412	0.999588
86	A	pause	dorsal	pause_dorsal	1705.369	1705.469	0.000015	0.999985
87	A	coronal	dorsal	coronal_dorsal	1757.823	1757.853	0.000017	0.999983
88	A	dorsal	coronal	dorsal_coronal	1715.879	1715.949	0.400056	0.599944
89	A	dorsal	coronal	dorsal_coronal	1713.649	1713.789	0.028072	0.971928
90	A	dorsal	m	dorsal_m	1751.272	1751.362	0.461008	0.538992
91	A	coronal	dorsal	coronal_dorsal	1844.325	1844.365	0.000158	0.999842
92	A	coronal	dorsal	coronal_dorsal	1793.683	1793.713	0.000126	0.999874
93	A	coronal	dorsal	coronal_dorsal	1789.973	1790.093	0.000295	0.999705
94	A	coronal	coronal	coronal_coronal	1762.77	1762.82	0.000027	0.999973
95	A	coronal	dorsal	coronal_dorsal	1764.762	1764.822	0.000223	0.999777
96	A	dorsal	pause	dorsal_pause	1826.951	1827.011	0.003567	0.996433
97	A	coronal	dorsal	coronal_dorsal	1795.91	1795.95	0.000300	0.999701
98	A	coronal	labial	coronal_labial	1794.123	1794.213	0.000863	0.999137
99	A	m	coronal	m_coronal	1840.353	1840.423	0.568194	0.431806
100	A	pause	coronal	pause_coronal	1918.111	1918.231	0.448561	0.551439
101	A	coronal	coronal	coronal_coronal	1918.301	1918.371	0.969109	0.030891
102	A	pause	labial	pause_labial	1896.158	1896.218	0.000228	0.999772
103	A	m	coronal	m_coronal	1845.965	1846.055	0.000027	0.999973
104	A	coronal	coronal	coronal_coronal	1897.628	1897.708	0.000889	0.999111
105	A	coronal	pause	coronal_pause	1919.101	1919.141	0.000020	0.999980
106	A	coronal	pause	coronal_pause	1921.519	1921.649	0.000065	0.999935
107	A	m	pause	m_pause	1888.806	1888.896	0.009444	0.990556
108	A	coronal	coronal	coronal_coronal	1857.931	1858.011	0.000002	0.999998
109	A	m	coronal	m_coronal	1923.159	1923.199	0.000072	0.999928
110	A	pause	coronal	pause_coronal	1897.438	1897.538	0.000000	1.000000
