	son	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
64	A	m	coronal	m_coronal	1489.076	1489.206	0.000017	0.999983
65	A	dorsal	dorsal	dorsal_dorsal	1466.431	1466.541	0.000019	0.999981
66	A	dorsal	coronal	dorsal_coronal	1476.026	1476.106	0.000020	0.999980
67	A	m	pause	m_pause	1496.349	1496.409	0.000067	0.999933
68	A	coronal	labial	coronal_labial	1407.465	1407.525	0.000207	0.999793
69	A	coronal	labial	coronal_labial	1367.624	1367.784	0.073675	0.926325
70	A	coronal	labial	coronal_labial	1403.74	1403.81	0.023020	0.976980
71	A	labial	coronal	labial_coronal	1494.569	1494.619	0.000007	0.999993
72	A	dorsal	coronal	dorsal_coronal	1373.364	1373.454	0.000008	0.999992
73	A	m	coronal	m_coronal	1379.875	1379.945	0.138049	0.861951
74	A	dorsal	coronal	dorsal_coronal	1508.392	1508.442	0.000014	0.999987
75	A	m	pause	m_pause	1407.955	1408.155	0.000185	0.999815
76	A	dorsal	coronal	dorsal_coronal	1467.661	1467.731	0.000954	0.999046
77	A	dorsal	coronal	dorsal_coronal	1507.622	1507.672	0.000010	0.999990
78	A	dorsal	coronal	dorsal_coronal	1496.789	1496.889	0.000008	0.999992
79	A	pause	labial	pause_labial	1364.238	1364.278	0.000007	0.999993
80	A	coronal	labial	coronal_labial	1429.643	1429.793	0.000087	0.999913
81	A	pause	labial	pause_labial	1536.985	1537.025	0.000046	0.999954
82	A	coronal	labial	coronal_labial	1613.031	1613.141	0.010333	0.989667
83	A	dorsal	n	dorsal_n	1571.388	1571.458	0.999999	0.000001
84	A	dorsal	coronal	dorsal_coronal	1618.211	1618.281	0.000017	0.999983
85	A	m	coronal	m_coronal	1530.295	1530.365	0.005183	0.994816
86	A	dorsal	coronal	dorsal_coronal	1617.061	1617.141	0.717078	0.282922
87	A	coronal	coronal	coronal_coronal	1509.522	1509.582	0.000220	0.999780
88	A	coronal	labial	coronal_labial	1560.198	1560.278	0.004470	0.995530
89	A	m	pause	m_pause	1526.859	1527.039	0.000004	0.999996
90	A	dorsal	coronal	dorsal_coronal	1612.741	1612.801	0.000982	0.999018
91	A	coronal	labial	coronal_labial	1553.365	1553.445	0.001398	0.998602
92	A	pause	labial	pause_labial	1622.811	1622.841	0.000008	0.999992
93	A	coronal	dorsal	coronal_dorsal	1645.72	1645.78	0.000823	0.999177
94	A	dorsal	n	dorsal_n	1629.963	1630.013	0.000006	0.999994
95	A	labial	coronal	labial_coronal	1634.153	1634.223	0.000838	0.999162
96	A	coronal	m	coronal_m	1578.759	1578.809	0.000000	1.000000
97	A	n	coronal	n_coronal	1534.935	1535.035	0.000000	1.000000
98	A	dorsal	n	dorsal_n	1644.02	1644.05	0.000151	0.999849
99	A	coronal	coronal	coronal_coronal	1577.369	1577.489	0.000000	1.000000
100	A	coronal	labial	coronal_labial	1557.47	1557.57	0.000002	0.999998
101	A	coronal	m	coronal_m	1584.759	1584.859	0.000096	0.999905
102	A	coronal	coronal	coronal_coronal	1548.735	1548.805	0.949999	0.050001
103	A	m	coronal	m_coronal	1653.78	1653.81	0.000184	0.999816
104	A	pause	coronal	pause_coronal	1584.069	1584.149	0.058622	0.941378
105	A	coronal	dorsal	coronal_dorsal	1593.521	1593.601	0.999501	0.000499
106	A	coronal	m	coronal_m	1582.199	1582.299	0.000439	0.999561
107	A	m	coronal	m_coronal	1635.363	1635.463	0.000241	0.999759
108	A	dorsal	coronal	dorsal_coronal	1526.719	1526.749	0.000042	0.999958
109	A	m	coronal	m_coronal	1612.921	1612.981	0.000140	0.999860
110	A	coronal	dorsal	coronal_dorsal	1656.092	1656.152	0.006123	0.993877
