	son	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
40	a	labial	coronal	labial_coronal	1409.61	1409.68	0.999355	0.000645
41	a	dorsal	pause	dorsal_pause	1395.019	1395.129	1.000000	0.000000
42	a	coronal	pause	coronal_pause	1476.624	1476.744	0.999397	0.000603
43	a	coronal	coronal	coronal_coronal	1477.114	1477.234	1.000000	0.000000
44	a	dorsal	coronal	dorsal_coronal	1451.496	1451.566	0.996307	0.003693
45	a	coronal	dorsal	coronal_dorsal	1410.65	1410.72	0.999991	0.000009
46	a	pause	coronal	pause_coronal	1423.431	1423.611	1.000000	0.000000
47	a	coronal	pause	coronal_pause	1401.488	1401.558	0.968503	0.031497
48	a	coronal	pause	coronal_pause	1432.397	1432.507	0.999995	0.000005
49	a	m	coronal	m_coronal	1417.402	1417.472	0.999995	0.000005
50	a	dorsal	coronal	dorsal_coronal	1419.967	1420.087	0.999838	0.000162
51	a	dorsal	coronal	dorsal_coronal	1475.834	1475.924	1.000000	0.000000
52	a	coronal	pause	coronal_pause	1431.037	1431.217	1.000000	0.000000
53	a	labial	dorsal	labial_dorsal	1483.403	1483.493	0.999997	0.000003
54	a	n	labial	n_labial	1483.023	1483.093	0.999652	0.000348
55	a	labial	coronal	labial_coronal	1485.533	1485.603	0.999054	0.000946
56	A	coronal	pause	coronal_pause	1635.641	1635.701	0.011286	0.988714
57	A	pause	coronal	pause_coronal	1621.816	1621.856	0.000016	0.999984
58	A	pause	dorsal	pause_dorsal	1636.402	1636.492	0.000000	1.000000
59	A	labial	pause	labial_pause	1634.471	1634.501	0.000140	0.999860
60	A	dorsal	dorsal	dorsal_dorsal	1632.981	1633.061	0.001337	0.998662
61	A	m	coronal	m_coronal	1619.296	1619.366	0.002217	0.997783
62	A	m	labial	m_labial	1631.721	1631.811	0.006243	0.993757
63	A	m	pause	m_pause	1628.986	1629.086	0.000000	1.000000
64	A	pause	labial	pause_labial	1627.126	1627.186	0.000034	0.999966
65	A	m	dorsal	m_dorsal	1640.627	1640.697	0.001179	0.998821
66	A	dorsal	coronal	dorsal_coronal	1923.629	1923.719	0.000068	0.999932
67	A	coronal	dorsal	coronal_dorsal	1836.717	1836.807	0.001601	0.998399
68	A	coronal	coronal	coronal_coronal	1763.963	1764.073	0.000004	0.999996
69	A	coronal	dorsal	coronal_dorsal	1677.456	1677.516	0.000252	0.999748
70	A	pause	dorsal	pause_dorsal	1756.153	1756.243	0.000107	0.999893
71	A	dorsal	pause	dorsal_pause	1734.733	1734.763	0.001149	0.998851
72	A	labial	labial	labial_labial	1840.996	1841.096	0.000001	1.000000
73	A	coronal	coronal	coronal_coronal	1658.687	1658.717	0.000248	0.999752
74	A	coronal	coronal	coronal_coronal	1726.271	1726.331	0.000543	0.999457
75	A	dorsal	coronal	dorsal_coronal	1878.191	1878.241	0.000052	0.999948
76	A	coronal	labial	coronal_labial	1840.846	1840.936	0.000063	0.999937
77	A	pause	dorsal	pause_dorsal	1917.915	1917.945	0.000153	0.999847
78	A	coronal	labial	coronal_labial	1773.136	1773.166	0.002070	0.997930
79	A	coronal	pause	coronal_pause	1650.838	1650.918	0.000045	0.999955
80	A	coronal	labial	coronal_labial	1676.846	1676.876	0.004071	0.995929
81	A	m	pause	m_pause	1654.498	1654.638	0.000000	1.000000
82	A	dorsal	m	dorsal_m	1838.506	1838.546	0.000020	0.999980
83	A	labial	coronal	labial_coronal	1918.385	1918.515	0.000000	1.000000
84	A	m	coronal	m_coronal	1841.436	1841.566	0.000000	1.000000
85	A	dorsal	dorsal	dorsal_dorsal	1643.237	1643.357	0.000000	1.000000
86	A	coronal	coronal	coronal_coronal	1893.039	1893.109	0.482464	0.517536
87	A	dorsal	m	dorsal_m	1911.086	1911.116	0.000321	0.999679
88	A	pause	labial	pause_labial	1768.926	1768.966	0.000012	0.999988
89	A	dorsal	pause	dorsal_pause	2053.585	2053.615	0.000060	0.999940
90	A	dorsal	coronal	dorsal_coronal	2102.933	2103.003	0.000003	0.999997
91	A	dorsal	coronal	dorsal_coronal	2057.332	2057.392	0.000120	0.999880
92	A	dorsal	n	dorsal_n	2025.229	2025.269	0.000111	0.999889
93	A	dorsal	m	dorsal_m	2003.511	2003.591	0.004930	0.995070
94	A	dorsal	pause	dorsal_pause	2034.107	2034.247	0.000011	0.999989
95	A	dorsal	n	dorsal_n	2116.939	2116.969	0.000234	0.999766
96	A	pause	labial	pause_labial	2059.082	2059.162	0.000844	0.999156
97	A	coronal	labial	coronal_labial	2119.439	2119.549	0.000004	0.999996
98	A	dorsal	coronal	dorsal_coronal	2092.804	2092.874	0.071048	0.928952
99	A	coronal	dorsal	coronal_dorsal	2026.059	2026.149	0.001792	0.998208
100	A	dorsal	pause	dorsal_pause	2035.017	2035.077	0.000186	0.999814
101	A	coronal	labial	coronal_labial	2118.079	2118.139	0.000015	0.999985
102	A	dorsal	dorsal	dorsal_dorsal	2062.562	2062.662	0.000000	1.000000
103	A	m	pause	m_pause	1979.349	1979.489	0.000131	0.999869
104	A	dorsal	coronal	dorsal_coronal	1976.419	1976.489	0.030497	0.969503
105	A	dorsal	coronal	dorsal_coronal	1943.582	1943.662	0.023760	0.976240
106	A	dorsal	m	dorsal_m	2083.657	2083.687	0.001030	0.998970
107	A	dorsal	coronal	dorsal_coronal	2049.895	2049.995	0.000197	0.999803
108	A	dorsal	coronal	dorsal_coronal	2036.037	2036.107	0.000392	0.999608
109	A	dorsal	coronal	dorsal_coronal	2057.602	2057.752	0.002885	0.997115
110	A	coronal	coronal	coronal_coronal	2009.183	2009.253	0.009389	0.990611
