	son	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
58	A	coronal	m	coronal_m	2115.118	2115.178	0.000316	0.999684
59	A	m	dorsal	m_dorsal	2259.293	2259.343	0.000834	0.999166
60	A	coronal	coronal	coronal_coronal	2183.901	2183.981	0.019776	0.980224
61	A	coronal	coronal	coronal_coronal	2068.637	2068.697	0.000106	0.999894
62	A	coronal	labial	coronal_labial	2260.123	2260.163	0.000009	0.999991
63	A	dorsal	dorsal	dorsal_dorsal	2066.487	2066.567	0.635003	0.364997
64	A	m	coronal	m_coronal	2060.321	2060.391	0.259698	0.740302
65	A	n	labial	n_labial	2123.053	2123.123	0.000030	0.999970
66	A	coronal	coronal	coronal_coronal	2336.036	2336.076	0.000010	0.999990
67	A	coronal	m	coronal_m	2300.135	2300.175	0.000003	0.999997
68	A	n	m	n_m	2299.805	2299.875	0.930223	0.069777
69	A	coronal	coronal	coronal_coronal	2264.01	2264.13	0.000031	0.999969
70	A	coronal	coronal	coronal_coronal	2338.276	2338.356	0.001470	0.998530
71	A	coronal	coronal	coronal_coronal	2281.963	2282.003	0.000007	0.999993
72	A	dorsal	coronal	dorsal_coronal	2283.383	2283.433	0.000007	0.999993
73	A	dorsal	pause	dorsal_pause	2296.009	2296.099	0.147488	0.852512
74	A	m	labial	m_labial	2337.796	2337.846	0.000062	0.999938
75	A	pause	m	pause_m	2335.866	2335.896	0.000583	0.999417
76	A	dorsal	coronal	dorsal_coronal	2283.863	2283.923	0.000105	0.999895
77	A	dorsal	labial	dorsal_labial	2366.401	2366.461	0.002498	0.997502
78	A	dorsal	coronal	dorsal_coronal	2362.472	2362.532	0.000018	0.999982
79	A	labial	coronal	labial_coronal	2343.101	2343.151	0.000064	0.999936
80	A	coronal	coronal	coronal_coronal	2284.133	2284.193	0.003545	0.996455
81	A	labial	dorsal	labial_dorsal	2344.271	2344.331	0.000002	0.999998
82	A	m	n	m_n	2344.461	2344.531	0.739554	0.260446
83	A	coronal	coronal	coronal_coronal	2283.213	2283.243	0.000064	0.999936
84	A	coronal	pause	coronal_pause	2282.913	2282.963	0.000036	0.999964
85	A	coronal	coronal	coronal_coronal	2362.982	2363.052	0.088755	0.911245
86	A	coronal	labial	coronal_labial	2363.102	2363.202	0.000000	1.000000
87	A	coronal	coronal	coronal_coronal	2427.897	2427.947	0.000028	0.999972
88	A	coronal	coronal	coronal_coronal	2372.843	2372.933	0.000000	1.000000
89	A	coronal	m	coronal_m	2441.058	2441.128	0.951529	0.048471
90	A	m	coronal	m_coronal	2398.35	2398.44	0.000000	1.000000
91	A	dorsal	coronal	dorsal_coronal	2418.314	2418.384	0.954722	0.045278
92	A	dorsal	coronal	dorsal_coronal	2452.49	2452.55	0.000557	0.999443
93	A	dorsal	pause	dorsal_pause	2454.18	2454.24	0.001238	0.998762
94	A	dorsal	coronal	dorsal_coronal	2447.247	2447.297	0.000025	0.999975
95	A	m	coronal	m_coronal	2427.167	2427.227	0.000481	0.999519
96	A	dorsal	labial	dorsal_labial	2421.889	2421.959	0.000032	0.999967
97	A	m	coronal	m_coronal	2435.843	2435.893	0.000017	0.999983
98	A	dorsal	coronal	dorsal_coronal	2453.39	2453.46	0.000034	0.999966
99	A	coronal	coronal	coronal_coronal	2429.199	2429.249	0.000118	0.999882
100	A	dorsal	n	dorsal_n	2422.699	2422.729	0.000328	0.999672
101	A	coronal	coronal	coronal_coronal	2398.52	2398.59	0.118427	0.881573
102	A	dorsal	coronal	dorsal_coronal	2446.197	2446.277	0.189056	0.810944
103	A	dorsal	n	dorsal_n	2423.459	2423.489	0.000530	0.999470
104	A	coronal	labial	coronal_labial	2450.99	2451.04	0.000001	0.999999
105	A	dorsal	dorsal	dorsal_dorsal	2450.14	2450.2	0.000874	0.999126
106	A	dorsal	n	dorsal_n	2438.537	2438.567	0.000158	0.999842
107	A	dorsal	coronal	dorsal_coronal	2455.523	2455.653	0.944865	0.055135
108	A	dorsal	dorsal	dorsal_dorsal	2460.57	2460.65	0.271221	0.728779
109	A	dorsal	dorsal	dorsal_dorsal	2465.966	2466.076	0.176697	0.823303
110	A	coronal	coronal	coronal_coronal	2456.733	2456.783	0.000036	0.999964
