	son	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
36	a	labial	coronal	labial_coronal	3359.765	3359.835	1.000000	0.000000
37	a	labial	n	labial_n	3174.791	3174.871	0.999995	0.000005
38	a	pause	coronal	pause_coronal	3271.813	3271.973	1.000000	0.000000
39	a	pause	coronal	pause_coronal	2995.442	2995.532	1.000000	0.000000
40	a	pause	coronal	pause_coronal	3066.808	3066.918	1.000000	0.000000
41	a	m	coronal	m_coronal	3175.401	3175.471	1.000000	0.000000
42	a	labial	dorsal	labial_dorsal	3445.383	3445.473	1.000000	0.000000
43	a	labial	coronal	labial_coronal	3455.603	3455.683	1.000000	0.000000
44	a	coronal	pause	coronal_pause	3453.277	3453.417	1.000000	0.000000
45	a	dorsal	pause	dorsal_pause	3457.453	3457.523	0.016531	0.983469
46	a	coronal	labial	coronal_labial	3455.253	3455.353	1.000000	0.000000
47	a	pause	coronal	pause_coronal	3463.683	3463.763	0.999990	0.000010
48	a	dorsal	coronal	dorsal_coronal	3468.444	3468.534	0.999018	0.000982
49	a	n	pause	n_pause	3435.842	3435.912	0.377540	0.622461
50	a	labial	dorsal	labial_dorsal	3448.331	3448.421	0.999998	0.000002
51	a	pause	coronal	pause_coronal	3410.631	3410.711	0.999999	0.000001
52	a	coronal	dorsal	coronal_dorsal	3425.69	3425.76	0.999997	0.000003
53	a	dorsal	pause	dorsal_pause	3410.931	3411.001	0.056298	0.943702
54	a	coronal	labial	coronal_labial	3461.544	3461.614	0.999947	0.000053
55	a	coronal	coronal	coronal_coronal	3377.942	3378.032	1.000000	0.000000
56	A	dorsal	coronal	dorsal_coronal	1733.683	1733.733	0.000028	0.999972
57	A	dorsal	coronal	dorsal_coronal	1861.069	1861.139	0.001704	0.998296
58	A	labial	labial	labial_labial	1738.969	1739.039	0.871043	0.128957
59	A	dorsal	coronal	dorsal_coronal	1753.321	1753.371	0.000050	0.999950
60	A	coronal	coronal	coronal_coronal	1815.453	1815.513	0.000008	0.999992
61	A	dorsal	coronal	dorsal_coronal	1752.821	1752.881	0.000267	0.999733
62	A	coronal	labial	coronal_labial	1738.849	1738.909	0.000268	0.999731
63	A	coronal	coronal	coronal_coronal	1881.522	1881.592	0.002784	0.997216
64	A	dorsal	m	dorsal_m	1742.539	1742.569	0.000329	0.999671
65	A	dorsal	coronal	dorsal_coronal	1754.531	1754.571	0.000008	0.999992
66	A	dorsal	coronal	dorsal_coronal	1875.039	1875.069	0.000523	0.999477
67	A	coronal	coronal	coronal_coronal	1752.061	1752.121	0.000298	0.999702
68	A	m	coronal	m_coronal	1749.388	1749.428	0.000963	0.999037
69	A	coronal	labial	coronal_labial	1754.891	1754.971	0.000532	0.999468
70	A	dorsal	pause	dorsal_pause	1885.087	1885.147	0.000602	0.999398
71	A	m	coronal	m_coronal	1815.363	1815.403	0.000020	0.999980
72	A	coronal	dorsal	coronal_dorsal	2099.07	2099.18	0.000000	1.000000
73	A	dorsal	pause	dorsal_pause	1981.715	1981.745	0.000457	0.999543
74	A	m	pause	m_pause	1987.561	1987.611	0.000317	0.999683
75	A	m	m	m_m	1891.757	1891.847	0.000430	0.999570
76	A	dorsal	pause	dorsal_pause	2071.322	2071.432	0.000000	1.000000
77	A	dorsal	coronal	dorsal_coronal	1972.859	1972.939	0.000014	0.999986
78	A	coronal	n	coronal_n	2092.04	2092.07	0.000238	0.999762
79	A	coronal	coronal	coronal_coronal	1901.362	1901.472	0.000000	1.000000
80	A	coronal	m	coronal_m	2031.591	2031.641	0.000299	0.999701
81	A	dorsal	pause	dorsal_pause	2115.46	2115.63	0.000000	1.000000
82	A	pause	labial	pause_labial	1919.151	1919.181	0.000019	0.999981
83	A	dorsal	pause	dorsal_pause	2099.28	2099.35	0.000157	0.999843
84	A	coronal	dorsal	coronal_dorsal	2195.501	2195.541	0.000005	0.999995
85	A	labial	coronal	labial_coronal	2157.548	2157.648	0.000000	1.000000
86	A	coronal	n	coronal_n	2403.543	2403.633	0.674240	0.325760
87	A	m	coronal	m_coronal	2116.935	2116.975	0.003047	0.996953
88	A	coronal	coronal	coronal_coronal	2332.464	2332.494	0.001377	0.998623
89	A	coronal	pause	coronal_pause	2118.935	2119.015	0.000000	1.000000
90	A	coronal	n	coronal_n	2404.373	2404.433	0.000071	0.999929
91	A	coronal	pause	coronal_pause	2146.959	2147.059	0.003157	0.996843
92	A	coronal	coronal	coronal_coronal	2225.815	2225.905	0.000021	0.999979
93	A	coronal	dorsal	coronal_dorsal	2148.259	2148.379	0.000000	1.000000
94	A	dorsal	coronal	dorsal_coronal	2120.835	2120.885	0.000286	0.999714
95	A	coronal	n	coronal_n	2402.581	2402.621	0.000069	0.999931
96	A	coronal	labial	coronal_labial	2182.242	2182.312	0.000000	1.000000
97	A	dorsal	pause	dorsal_pause	2159.376	2159.426	0.001739	0.998261
98	A	coronal	coronal	coronal_coronal	2226.005	2226.055	0.000075	0.999925
99	A	coronal	pause	coronal_pause	2189.086	2189.166	0.156332	0.843668
100	A	coronal	coronal	coronal_coronal	2445.854	2445.924	0.001197	0.998803
101	A	m	coronal	m_coronal	2412.169	2412.239	0.031626	0.968374
102	A	coronal	coronal	coronal_coronal	2448.062	2448.112	0.000287	0.999713
103	A	pause	m	pause_m	2474.742	2474.822	0.000665	0.999335
104	A	dorsal	coronal	dorsal_coronal	2471.252	2471.292	0.000064	0.999936
105	A	coronal	dorsal	coronal_dorsal	2467.129	2467.189	0.000367	0.999633
106	A	dorsal	coronal	dorsal_coronal	2459.743	2459.803	0.000535	0.999465
107	A	dorsal	coronal	dorsal_coronal	2458.753	2458.823	0.001840	0.998160
108	A	dorsal	labial	dorsal_labial	2444.084	2444.134	0.000035	0.999965
109	A	coronal	pause	coronal_pause	2415.829	2415.919	0.000000	1.000000
110	A	coronal	coronal	coronal_coronal	2455.22	2455.34	0.000001	0.999999
