	son	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
90	A	dorsal	labial	dorsal_labial	1618.153	1618.253	0.000741	0.999259
91	A	coronal	dorsal	coronal_dorsal	1565.782	1565.842	0.005094	0.994906
92	A	m	pause	m_pause	1621.113	1621.143	0.001649	0.998351
93	A	coronal	pause	coronal_pause	1622.363	1622.393	0.000634	0.999366
94	A	dorsal	dorsal	dorsal_dorsal	1565.262	1565.392	0.058547	0.941453
95	A	coronal	coronal	coronal_coronal	1588.838	1588.908	0.002713	0.997287
96	A	coronal	coronal	coronal_coronal	1557.701	1557.791	0.000002	0.999998
97	A	labial	coronal	labial_coronal	1602.363	1602.393	0.000532	0.999468
98	A	dorsal	pause	dorsal_pause	1498.915	1498.945	0.000066	0.999934
99	A	labial	coronal	labial_coronal	1603.503	1603.533	0.001440	0.998560
100	A	dorsal	labial	dorsal_labial	1600.093	1600.203	0.000115	0.999885
101	A	coronal	coronal	coronal_coronal	1619.993	1620.063	0.000009	0.999991
102	A	coronal	labial	coronal_labial	1600.753	1600.833	0.001041	0.998959
103	A	labial	coronal	labial_coronal	1631.661	1631.761	0.000009	0.999991
104	A	dorsal	coronal	dorsal_coronal	1632.461	1632.511	0.000210	0.999790
105	A	coronal	coronal	coronal_coronal	1720.873	1720.953	0.001196	0.998803
106	A	coronal	coronal	coronal_coronal	1724.713	1724.783	0.234966	0.765034
107	A	dorsal	coronal	dorsal_coronal	1626.052	1626.122	0.001526	0.998474
108	A	coronal	coronal	coronal_coronal	1721.183	1721.253	0.002485	0.997515
109	A	coronal	coronal	coronal_coronal	1709.586	1709.676	0.000312	0.999689
110	A	coronal	labial	coronal_labial	1722.343	1722.433	0.000018	0.999982
