	son	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
95	A	pause	dorsal	pause_dorsal	2498.917	2498.997	0.811006	0.188994
96	A	coronal	coronal	coronal_coronal	2454.61	2454.68	0.137529	0.862471
97	A	m	pause	m_pause	2464.471	2464.611	0.000064	0.999936
98	A	labial	pause	labial_pause	2469.934	2470.044	0.753685	0.246315
99	A	dorsal	n	dorsal_n	2492.152	2492.232	0.995420	0.004580
100	A	coronal	pause	coronal_pause	2548.896	2549.036	0.005665	0.994335
101	A	coronal	labial	coronal_labial	2591.203	2591.303	0.717810	0.282190
102	A	dorsal	coronal	dorsal_coronal	2539.665	2539.725	0.000765	0.999236
103	A	coronal	labial	coronal_labial	2539.495	2539.555	0.002948	0.997052
104	A	m	pause	m_pause	2569.052	2569.082	0.000044	0.999956
105	A	coronal	coronal	coronal_coronal	2599.386	2599.486	0.240727	0.759273
106	A	pause	dorsal	pause_dorsal	2569.142	2569.192	0.000037	0.999963
107	A	coronal	dorsal	coronal_dorsal	2603.277	2603.357	0.829601	0.170399
108	A	coronal	dorsal	coronal_dorsal	2604.647	2604.717	0.019141	0.980859
109	A	coronal	dorsal	coronal_dorsal	2606.639	2606.749	0.996180	0.003820
110	A	m	coronal	m_coronal	2571.57	2571.61	0.000002	0.999998
