	son	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
30	a	coronal	coronal	coronal_coronal	988.782	988.852	0.994355	0.005645
31	a	coronal	labial	coronal_labial	983.072	983.182	1.000000	0.000000
32	a	coronal	labial	coronal_labial	1037.38	1037.48	1.000000	0.000000
33	a	labial	coronal	labial_coronal	1037.55	1037.67	0.999993	0.000007
34	a	dorsal	m	dorsal_m	1012.307	1012.487	0.999998	0.000002
35	a	coronal	dorsal	coronal_dorsal	1005.617	1005.697	0.999972	0.000028
36	a	coronal	pause	coronal_pause	1036.35	1036.42	0.999993	0.000007
37	a	pause	labial	pause_labial	1013.057	1013.137	0.999964	0.000036
38	a	coronal	coronal	coronal_coronal	975.065	975.155	1.000000	0.000000
39	a	m	coronal	m_coronal	1078.964	1079.064	0.999806	0.000194
40	a	coronal	coronal	coronal_coronal	1068.416	1068.506	1.000000	0.000000
41	a	pause	coronal	pause_coronal	1044.347	1044.447	0.999847	0.000153
42	a	labial	dorsal	labial_dorsal	1072.356	1072.486	0.991134	0.008866
43	a	coronal	labial	coronal_labial	1077.114	1077.214	1.000000	0.000000
44	a	dorsal	dorsal	dorsal_dorsal	1066.045	1066.165	1.000000	0.000000
45	a	coronal	dorsal	coronal_dorsal	1071.486	1071.556	0.999997	0.000003
46	a	coronal	labial	coronal_labial	1061.675	1061.755	1.000000	0.000000
47	a	labial	dorsal	labial_dorsal	1089.001	1089.111	0.999989	0.000011
48	a	labial	coronal	labial_coronal	1045.477	1045.577	1.000000	0.000000
49	a	n	coronal	n_coronal	1050.947	1051.067	1.000000	0.000000
50	a	coronal	dorsal	coronal_dorsal	1076.574	1076.644	0.999187	0.000813
51	a	labial	dorsal	labial_dorsal	1088.391	1088.481	0.999996	0.000004
52	a	labial	coronal	labial_coronal	1043.697	1043.807	1.000000	0.000000
53	a	labial	coronal	labial_coronal	1066.565	1066.645	1.000000	0.000000
54	a	dorsal	dorsal	dorsal_dorsal	1076.324	1076.494	1.000000	0.000000
55	a	n	labial	n_labial	1069.606	1069.726	1.000000	0.000000
56	A	coronal	dorsal	coronal_dorsal	1197.61	1197.72	0.000000	1.000000
57	A	m	labial	m_labial	1207.757	1207.827	0.001193	0.998807
58	A	m	coronal	m_coronal	1250.699	1250.829	0.000008	0.999992
59	A	pause	labial	pause_labial	1226.446	1226.486	0.000008	0.999992
60	A	pause	labial	pause_labial	1272.126	1272.156	0.000008	0.999992
61	A	labial	coronal	labial_coronal	1294.083	1294.143	0.000088	0.999912
62	A	dorsal	m	dorsal_m	1276.936	1277.006	0.000111	0.999889
63	A	coronal	coronal	coronal_coronal	1228.606	1228.676	0.865510	0.134490
64	A	coronal	coronal	coronal_coronal	1231.793	1231.913	0.799088	0.200912
65	A	coronal	coronal	coronal_coronal	1266.86	1266.89	0.000493	0.999507
66	A	dorsal	pause	dorsal_pause	1271.005	1271.145	0.000000	1.000000
67	A	labial	labial	labial_labial	1261.888	1261.958	0.015022	0.984978
68	A	dorsal	coronal	dorsal_coronal	1242.564	1242.634	0.002823	0.997177
69	A	coronal	coronal	coronal_coronal	1242.694	1242.774	0.000038	0.999961
70	A	labial	coronal	labial_coronal	1306.222	1306.322	0.000000	1.000000
71	A	m	coronal	m_coronal	1203.19	1203.29	0.000005	0.999995
72	A	m	labial	m_labial	1292.813	1292.883	0.981107	0.018893
73	A	m	coronal	m_coronal	1197.95	1198.04	0.000061	0.999939
74	A	dorsal	coronal	dorsal_coronal	1226.196	1226.286	0.996489	0.003511
75	A	coronal	coronal	coronal_coronal	1316.997	1317.097	0.000000	1.000000
76	A	dorsal	coronal	dorsal_coronal	1304.146	1304.276	0.000001	0.999999
77	A	labial	labial	labial_labial	1260.291	1260.401	0.000002	0.999998
78	A	dorsal	coronal	dorsal_coronal	1275.176	1275.246	0.000003	0.999997
79	A	coronal	coronal	coronal_coronal	1276.056	1276.186	0.000000	1.000000
80	A	dorsal	coronal	dorsal_coronal	1201.45	1201.53	0.287465	0.712535
81	A	dorsal	coronal	dorsal_coronal	1312.677	1312.817	0.000000	1.000000
82	A	dorsal	coronal	dorsal_coronal	1203.43	1203.53	0.000001	0.999999
83	A	dorsal	m	dorsal_m	1265.09	1265.12	0.000182	0.999818
84	A	labial	coronal	labial_coronal	1266.76	1266.83	0.000068	0.999932
85	A	pause	labial	pause_labial	1214.962	1214.992	0.000772	0.999228
86	A	pause	pause	pause_pause	1230.853	1230.883	0.000015	0.999985
87	A	coronal	coronal	coronal_coronal	1323.374	1323.414	0.005423	0.994577
88	A	dorsal	coronal	dorsal_coronal	1376.101	1376.221	0.000000	1.000000
89	A	coronal	pause	coronal_pause	1367.816	1367.946	0.000001	1.000000
90	A	labial	labial	labial_labial	1326.394	1326.514	0.000000	1.000000
91	A	dorsal	labial	dorsal_labial	1331.524	1331.554	0.000013	0.999987
92	A	coronal	coronal	coronal_coronal	1323.514	1323.644	0.000001	0.999999
93	A	m	coronal	m_coronal	1396.472	1396.502	0.000138	0.999862
94	A	coronal	pause	coronal_pause	1446.223	1446.253	0.000283	0.999717
95	A	dorsal	coronal	dorsal_coronal	1437.393	1437.483	0.000001	0.999999
96	A	pause	labial	pause_labial	1425.836	1425.866	0.000296	0.999704
97	A	dorsal	dorsal	dorsal_dorsal	1330.454	1330.554	0.000055	0.999945
98	A	pause	n	pause_n	1371.242	1371.362	0.000073	0.999928
99	A	m	labial	m_labial	1381.334	1381.424	0.000000	1.000000
100	A	m	coronal	m_coronal	1434.163	1434.193	0.000025	0.999975
101	A	dorsal	coronal	dorsal_coronal	1434.823	1434.883	0.000038	0.999962
102	A	coronal	coronal	coronal_coronal	1433.363	1433.453	0.000001	0.999999
103	A	dorsal	coronal	dorsal_coronal	1427.896	1427.966	0.797132	0.202868
104	A	coronal	coronal	coronal_coronal	1325.654	1325.754	0.000000	1.000000
105	A	dorsal	coronal	dorsal_coronal	1346.085	1346.165	0.000003	0.999997
106	A	dorsal	pause	dorsal_pause	1408.24	1408.37	0.000001	0.999999
107	A	dorsal	coronal	dorsal_coronal	1417.471	1417.541	0.041072	0.958928
108	A	coronal	coronal	coronal_coronal	1415.009	1415.069	0.000449	0.999551
109	A	m	coronal	m_coronal	1323.914	1323.994	0.000001	0.999999
110	A	dorsal	coronal	dorsal_coronal	1397.052	1397.122	0.000012	0.999988
