	son	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
33	a	coronal	pause	coronal_pause	2559.692	2559.772	0.999988	0.000012
34	a	n	labial	n_labial	2495.92	2495.99	0.999943	0.000057
35	a	coronal	n	coronal_n	2365.806	2365.896	0.999997	0.000003
36	a	coronal	pause	coronal_pause	2420.207	2420.277	0.999924	0.000076
37	a	coronal	dorsal	coronal_dorsal	2623.946	2624.066	1.000000	0.000000
38	a	coronal	coronal	coronal_coronal	2576.524	2576.594	0.993825	0.006175
39	a	coronal	coronal	coronal_coronal	2427.906	2427.976	1.000000	0.000000
40	a	coronal	pause	coronal_pause	2363.336	2363.446	1.000000	0.000000
41	a	dorsal	coronal	dorsal_coronal	2417.15	2417.22	0.888141	0.111859
42	a	coronal	coronal	coronal_coronal	2601.262	2601.352	1.000000	0.000000
43	a	dorsal	pause	dorsal_pause	2615.951	2616.021	0.003237	0.996763
44	a	m	pause	m_pause	2519.715	2519.865	0.999763	0.000237
45	a	dorsal	pause	dorsal_pause	2388.318	2388.398	0.402392	0.597608
46	a	pause	labial	pause_labial	2554.021	2554.111	0.999993	0.000007
47	a	pause	m	pause_m	2553.381	2553.511	1.000000	0.000000
48	a	pause	dorsal	pause_dorsal	2361.585	2361.715	1.000000	0.000000
49	a	coronal	m	coronal_m	2428.046	2428.116	0.999997	0.000004
50	a	coronal	dorsal	coronal_dorsal	2439.177	2439.347	1.000000	0.000000
51	a	pause	dorsal	pause_dorsal	2581.167	2581.287	0.999907	0.000093
52	a	m	coronal	m_coronal	2628.539	2628.649	0.999995	0.000005
53	a	dorsal	coronal	dorsal_coronal	2628.199	2628.279	0.999997	0.000003
54	a	labial	dorsal	labial_dorsal	2626.227	2626.297	0.794266	0.205734
55	a	dorsal	coronal	dorsal_coronal	2631.189	2631.269	0.999999	0.000001
56	A	coronal	coronal	coronal_coronal	1526.383	1526.443	0.000048	0.999952
57	A	dorsal	coronal	dorsal_coronal	1517.437	1517.487	0.000005	0.999995
58	A	coronal	dorsal	coronal_dorsal	1517.217	1517.267	0.000003	0.999997
59	A	coronal	labial	coronal_labial	1514.277	1514.347	0.988298	0.011702
60	A	pause	labial	pause_labial	1526.023	1526.053	0.000434	0.999566
61	A	n	coronal	n_coronal	1539.867	1539.957	0.000000	1.000000
62	A	dorsal	coronal	dorsal_coronal	1518.177	1518.237	0.000020	0.999980
63	A	dorsal	coronal	dorsal_coronal	1494.689	1494.719	0.000005	0.999995
64	A	coronal	dorsal	coronal_dorsal	1595.779	1595.829	0.000005	0.999995
65	A	coronal	coronal	coronal_coronal	1567.071	1567.151	0.003509	0.996491
66	A	coronal	dorsal	coronal_dorsal	1602.75	1602.78	0.000459	0.999541
67	A	coronal	coronal	coronal_coronal	1591.369	1591.399	0.000253	0.999747
68	A	coronal	dorsal	coronal_dorsal	1559.939	1559.969	0.000024	0.999977
69	A	n	coronal	n_coronal	1565.371	1565.451	0.000013	0.999987
70	A	dorsal	coronal	dorsal_coronal	1598.149	1598.259	0.000135	0.999865
71	A	dorsal	coronal	dorsal_coronal	1603.43	1603.57	0.212117	0.787883
72	A	dorsal	m	dorsal_m	1563.551	1563.581	0.000612	0.999388
73	A	coronal	coronal	coronal_coronal	1598.439	1598.489	0.000084	0.999916
74	A	labial	coronal	labial_coronal	1566.921	1566.991	0.000922	0.999078
75	A	coronal	labial	coronal_labial	1582.601	1582.661	0.000247	0.999753
76	A	coronal	dorsal	coronal_dorsal	1553.522	1553.552	0.000091	0.999909
77	A	coronal	dorsal	coronal_dorsal	1566.131	1566.161	0.000146	0.999854
78	A	m	pause	m_pause	1581.781	1581.851	0.036564	0.963436
79	A	dorsal	coronal	dorsal_coronal	1591.119	1591.149	0.001946	0.998054
80	A	dorsal	coronal	dorsal_coronal	1632.165	1632.275	0.000000	1.000000
81	A	pause	coronal	pause_coronal	1683.841	1683.951	0.000006	0.999994
82	A	coronal	dorsal	coronal_dorsal	1611.23	1611.38	0.000003	0.999997
83	A	coronal	dorsal	coronal_dorsal	1674.551	1674.721	0.071440	0.928560
84	A	pause	coronal	pause_coronal	1638.146	1638.266	0.953129	0.046871
85	A	labial	coronal	labial_coronal	1622.607	1622.677	0.691207	0.308793
86	A	dorsal	coronal	dorsal_coronal	1626.539	1626.619	0.225442	0.774558
87	A	dorsal	coronal	dorsal_coronal	1675.701	1675.771	0.654568	0.345432
88	A	dorsal	labial	dorsal_labial	1629.985	1630.045	0.000140	0.999860
89	A	dorsal	labial	dorsal_labial	1647.223	1647.263	0.000043	0.999957
90	A	coronal	coronal	coronal_coronal	1649.507	1649.537	0.001250	0.998750
91	A	pause	labial	pause_labial	1604.08	1604.14	0.000118	0.999882
92	A	dorsal	labial	dorsal_labial	1632.485	1632.575	0.000058	0.999942
93	A	m	coronal	m_coronal	1610.94	1611.08	0.000004	0.999996
94	A	pause	labial	pause_labial	1607.25	1607.38	0.999995	0.000005
95	A	pause	labial	pause_labial	1681.606	1681.646	0.000003	0.999997
96	A	labial	coronal	labial_coronal	1616.026	1616.106	0.000001	0.999999
97	A	pause	coronal	pause_coronal	1684.291	1684.391	0.003960	0.996040
98	A	pause	coronal	pause_coronal	1705.424	1705.454	0.000123	0.999877
99	A	pause	coronal	pause_coronal	1705.884	1705.984	0.000121	0.999879
100	A	pause	coronal	pause_coronal	1688.109	1688.209	0.000000	1.000000
101	A	pause	coronal	pause_coronal	1704.129	1704.249	0.001037	0.998963
102	A	labial	coronal	labial_coronal	1685.981	1686.061	0.005115	0.994885
103	A	coronal	pause	coronal_pause	1702.679	1702.829	0.000000	1.000000
104	A	dorsal	labial	dorsal_labial	1687.371	1687.481	0.021685	0.978315
105	A	pause	labial	pause_labial	1701.219	1701.249	0.000054	0.999946
106	A	coronal	dorsal	coronal_dorsal	1700.499	1700.589	0.000035	0.999965
107	A	dorsal	coronal	dorsal_coronal	1686.241	1686.281	0.000269	0.999731
108	A	dorsal	coronal	dorsal_coronal	1695.65	1695.69	0.000043	0.999956
109	A	dorsal	coronal	dorsal_coronal	1694.324	1694.394	0.003224	0.996776
110	A	pause	coronal	pause_coronal	1706.334	1706.444	0.118224	0.881776
