	son	contexte_gauche	contexte_droit	contextes	temps_debut	temps_fin	proba_oral	proba_nasal
91	A	coronal	coronal	coronal_coronal	2532.383	2532.503	0.000000	1.000000
92	A	dorsal	coronal	dorsal_coronal	2584.932	2585.032	0.010656	0.989344
93	A	pause	labial	pause_labial	2597.65	2597.7	0.000023	0.999977
94	A	labial	coronal	labial_coronal	2546.488	2546.578	0.000001	0.999999
95	A	coronal	coronal	coronal_coronal	2521.661	2521.741	0.034145	0.965855
96	A	m	dorsal	m_dorsal	2584.762	2584.872	0.000000	1.000000
97	A	coronal	coronal	coronal_coronal	2630.676	2630.756	0.000000	1.000000
98	A	coronal	coronal	coronal_coronal	2605.436	2605.646	0.012903	0.987097
99	A	dorsal	coronal	dorsal_coronal	2584.512	2584.562	0.000201	0.999799
100	A	pause	n	pause_n	2538.475	2538.505	0.000007	0.999993
101	A	pause	labial	pause_labial	2611.993	2612.043	0.015730	0.984270
102	A	n	labial	n_labial	2597.08	2597.25	0.000014	0.999986
103	A	coronal	coronal	coronal_coronal	2630.846	2630.996	0.000000	1.000000
104	A	pause	labial	pause_labial	2624.936	2624.966	0.000163	0.999837
105	A	coronal	coronal	coronal_coronal	2585.312	2585.442	0.001379	0.998621
106	A	dorsal	coronal	dorsal_coronal	2572.404	2572.464	0.001367	0.998633
107	A	dorsal	coronal	dorsal_coronal	2657.83	2657.91	0.000034	0.999966
108	A	m	coronal	m_coronal	2654.08	2654.14	0.000083	0.999917
109	A	labial	coronal	labial_coronal	2643.708	2643.798	0.000003	0.999997
110	A	coronal	n	coronal_n	2641.388	2641.448	0.001581	0.998419
